latitude,longitude,forecast,date_recorded
-8.98313232,34.66605515,2,2011-10-04
-2.15448955,35.6989114,2,2013-03-18
-3.97271966,37.67834363,0,2013-03-04
-4.85537093,38.79763985,0,2011-03-16
-3.22793761,37.16258563,0,2013-04-03
-3.25829717,37.60183277,2,2013-03-07
-4.59743597,35.75485969,0,2011-04-04
-9.492146400000001,34.29550843,0,2011-03-05
-3.25749975,37.04312074,0,2013-03-17
-9.34963603,34.05635139,2,2011-03-23
-6.23141949,36.86512594,0,2011-03-09
-9.33125169,34.66968206,0,2011-03-21
-4.07367627,37.68876153,0,2013-03-24
-11.20409778,34.75761443,0,2013-02-14
-8.89042879,34.75709514,0,2011-11-03
-6.15476308,35.89378771,0,2011-04-10
-3.82401462,32.63247712,0,2013-02-10
-8.65552755,31.6671409,2,2011-08-22
-6.26470773,35.71919026,2,2011-04-03
-7.67745325,36.97065428,0,2011-03-30
-3.20656945,37.58683921,2,2013-02-23
-8.30605175,31.53140255,2,2011-07-19
-3.68775853,34.73575044,0,2012-10-27
-4.45608137,30.28649329,0,2013-01-20
-6.76665968,38.125132,0,2011-03-20
-1.47643074,30.888714299999997,2,2011-07-22
-3.35553236,36.69033437,0,2013-11-03
-3.27306034,37.24262098,0,2013-11-03
-4.32890959,30.07835512,1,2013-02-13
-3.31390559,36.61269698,0,2013-03-29
-6.75560417,38.89854789,2,2011-03-20
-9.58382906,33.77848981,0,2011-07-15
-4.45959219,30.28814975,0,2013-01-20
-4.71156076,29.67039698,1,2013-01-17
-3.19390543,37.28818426,1,2013-04-04
-7.40492393,36.98874991,0,2011-03-12
-3.26230924,36.90062018,0,2013-03-26
-10.95432031,37.240786799999995,0,2013-02-12
-4.01679675,32.52136073,2,2012-10-22
-3.24473139,37.63306934,0,2013-03-05
-10.75305531,39.63037812,0,2013-01-31
-6.45122799,38.90097654,0,2011-03-19
-3.21258756,37.12175503,0,2013-07-03
-6.09661678,35.48702562,0,2011-03-12
-1.7132020000000001,31.49871197,2,2011-07-15
-9.43953156,33.91997086,0,2011-07-31
-9.76955193,34.5202093,2,2011-03-10
-2.54597884,32.96419399,2,2011-07-22
-5.44549968,38.26197957,0,2011-03-28
-7.68323861,39.20409399,0,2011-02-19
-4.080267299999999,35.37988067,0,2013-02-03
-5.00407005,38.85668001,0,2011-03-09
-4.36054485,35.87146829,0,2011-04-17
-3.36409249,36.899916,0,2013-01-03
-3.7060111000000004,33.15125037,2,2012-10-12
-7.56702296,36.12906807,0,2011-03-05
-1.67565045,30.97104729,2,2011-07-15
-3.69686323,37.67277345,2,2013-03-03
-9.5099135,34.31036201,0,2011-03-05
-3.34504485,37.46015591,0,2013-04-03
-6.51188231,38.92673671,0,2011-03-22
-9.31937317,34.54005306,0,2011-03-15
-7.90464226,35.55878922,0,2011-03-01
-6.69249645,36.56572832,2,2011-03-15
-2.7519457000000003,33.22726564,0,2011-08-16
-4.70281429,35.76022589,0,2011-04-03
-4.421314700000001,35.32276118,0,2013-03-06
-9.58144946,33.83607899,2,2011-07-15
-3.35320301,36.95760107,2,2013-05-03
-3.21245974,37.11057591,0,2013-03-26
-4.85442963,32.79346051,2,2012-12-13
-4.98736659,38.47085471,0,2011-03-20
-8.68899341,35.00095903,0,2011-03-27
-6.63867573,38.37808802,0,2011-03-16
-3.24973064,36.65111841,0,2013-03-24
-4.41715186,38.08508423,0,2013-06-03
-4.47898276,30.27182681,0,2013-01-20
-10.42633725,35.79035163,0,2013-02-16
-4.89989142,39.05544598,0,2011-03-03
-3.20860342,37.02660921,0,2013-03-17
-4.42954035,37.95473158,0,2013-03-21
-3.48246211,36.73501264,0,2013-03-17
-1.70170126,31.1558445,2,2011-07-11
-3.28375016,36.6332147,0,2013-03-28
-4.5105319,38.3898547,2,2011-03-06
-4.50719298,30.21010835,0,2013-02-19
-4.09113871,34.33040593,0,2013-01-16
-4.51044479,38.08314138,2,2013-05-03
-6.75932096,35.66943170000001,0,2011-03-13
-4.20434995,35.00504981,2,2013-02-07
-8.19885642,31.52018494,0,2011-07-16
-3.83410954,34.27656685,2,2012-10-07
-10.961403599999999,35.0962235,0,2013-04-02
-4.74536671,29.73145215,1,2013-01-22
-9.58024743,33.87791832,2,2011-07-19
-3.95134616,30.60405823,0,2013-02-07
-5.59786958,38.51145871,0,2011-03-23
-4.27384563,34.73580024,0,2013-01-19
-4.457222499999999,37.19842271,0,2013-02-26
-4.3980882,37.92611381,0,2013-02-14
-4.43279568,37.95744937,2,2013-03-21
-9.81814812,39.50685722,0,2013-01-28
-1.00400371,31.77381323,2,2011-07-17
-5.70548375,34.48948151,2,2013-02-10
-3.05826529,37.06433153,0,2013-03-19
-4.50025359,29.75329166,0,2013-01-21
-3.59946766,34.07090937,0,2012-10-16
-2.59727198,32.48019018,2,2011-07-30
-8.07479371,31.93363002,0,2011-08-11
-10.5453272,34.91409323,0,2013-06-03
-3.1127881,34.40404766,0,2012-11-09
-9.31112675,34.44925102,0,2011-11-03
-1.52351361,31.56603756,0,2011-07-12
-3.44011867,37.39948518,0,2013-11-03
-4.3931811,34.34532881,2,2013-02-11
-3.35620033,36.78575170000001,2,2013-03-13
-5.39855038,38.52937691,2,2011-03-25
-9.20617665,34.73823362,0,2011-04-15
-6.2395312999999994,34.9445369,2,2013-01-31
-10.88962236,39.60624957,2,2013-01-25
-9.62466622,34.34845513,0,2011-03-10
-3.28204816,36.97767719,0,2013-03-21
-9.3583147,34.63593624,0,2011-03-21
-5.36159745,39.01461569,2,2011-03-03
-3.18034749,36.85988837,0,2013-09-03
-8.56534698,32.04586199,2,2011-08-18
-6.78303139,38.86015391,0,2011-02-26
-5.09690372,38.84577288,0,2011-03-14
-5.29566106,38.60597691,2,2011-03-04
-5.75673207,34.70140781,2,2013-02-16
-10.55923987,40.10216658,2,2013-02-08
-4.41131838,35.51660778,0,2013-02-21
-4.42980619,29.77654453,0,2013-02-06
-8.95574473,34.88668594,0,2011-02-28
-9.80353033,39.59707162,0,2013-01-28
-4.46247933,38.07699869,1,2013-06-03
-8.89810601,36.73563585,0,2011-03-06
-7.86182096,35.55676592,0,2011-03-04
-3.51149428,33.52274261,0,2012-10-19
-2.60990909,32.90740099,0,2011-07-16
-5.76773216,35.00498896,2,2013-01-23
-6.3203428,31.17336598,2,2011-07-19
-5.11225408,38.62100675,2,2011-03-18
-6.07630844,38.24289936,0,2011-03-08
-7.71807466,35.85897869,0,2011-02-28
-2.85196989,32.65056706,0,2011-07-19
-3.30875201,35.69157228,0,2013-03-04
-2e-08,0.0,0,2011-08-07
-3.27905922,36.61340184,0,2013-03-28
-7.62677268,35.36198595,0,2011-03-08
-5.51047293,35.92137321,2,2011-03-18
-9.88736736,35.09334993,0,2011-03-16
-9.26844784,34.26312475,0,2011-03-03
-8.2353271,31.52243681,0,2011-07-18
-9.41590636,33.92716448,0,2011-07-30
-2.52280124,32.29528683,0,2011-08-04
-9.97200322,34.62069372,2,2011-02-20
-3.15307523,36.64927595,2,2013-03-23
-3.43009552,33.52241395,2,2012-10-22
-4.646561599999999,39.05407233,2,2011-03-13
-7.83110174,35.09552259,0,2011-03-09
-1.48409677,31.65775598,2,2011-07-12
-3.38518074,37.45761579,0,2013-09-03
-9.88727782,35.35267839,0,2013-02-25
-1.76081029,31.59616248,0,2011-07-31
-2.5465742000000002,30.49323082,0,2011-07-27
-9.24484012,34.672374600000005,0,2011-04-15
-7.45417408,31.38495019,1,2011-07-30
-2.99740428,34.31148846,0,2012-10-14
-7.69914519,35.48400778,2,2011-03-06
-6.45833003,37.54613454,2,2011-03-28
-4.52101748,35.79622458,1,2011-04-15
-6.24676627,36.01121596,2,2011-04-04
-9.45609604,34.21502153,0,2011-03-01
-4.37376989,37.83403554,2,2013-03-28
-8.51892254,31.59766074,0,2011-08-02
-7.08542467,37.77399131,0,2011-02-28
-9.9176915,35.36459729,2,2013-02-25
-9.36405332,34.55129383,0,2011-03-17
-2.90161056,31.20006312,0,2011-07-13
-4.10869691,35.06636674,0,2013-01-30
-9.21105678,35.2036484,0,2011-04-19
-4.65361945,29.83002832,0,2013-02-08
-10.32759609,38.98994019,0,2013-01-29
-2.56646407,32.98963211,0,2011-07-21
-7.24587976,31.39531627,0,2011-08-01
-10.68157292,36.05275904,2,2013-03-01
-4.38403258,35.41090877,0,2013-02-20
-4.81666061,38.24136974,2,2011-03-24
-5.28847856,39.05888603,0,2011-03-05
-2.61635433,32.9044303,2,2011-07-16
-4.74028624,29.72822738,1,2013-01-22
-3.3112303999999995,30.92663749,0,2013-01-16
-7.65550356,35.45339383,2,2011-03-08
-2.15091967,33.45074002,0,2013-01-21
-9.75487619,39.60910739,0,2013-01-30
-7.89568473,31.58961271,0,2013-02-01
-3.27823606,37.22197876,0,2013-03-19
-9.34608284,34.56694775,0,2011-03-15
-5.03695738,39.03994125,0,2011-08-03
-2e-08,0.0,0,2011-08-07
-3.46298903,37.41993232,0,2013-10-03
-3.22614807,36.98480588,0,2013-03-21
-9.48785717,33.91292754,0,2011-07-28
-3.18830576,36.91180248,0,2013-03-27
-7.04191806,30.55733207,2,2011-08-02
-9.10149031,34.63980313,2,2011-07-04
-3.35555435,36.793533399999994,0,2013-03-20
-6.12910918,38.3028064,0,2011-03-07
-3.25683889,36.91813268,0,2013-03-27
-9.32894949,34.17822656,0,2011-02-23
-7.01679601,37.73366932,0,2011-03-02
-5.34092487,38.22701616,2,2011-03-28
-9.41540428,34.92901,2,2011-03-07
-11.20758709,37.45622234,1,2013-02-03
-3.35942757,36.92286035,0,2013-01-03
-2.73870846,32.53611209,0,2011-07-20
-9.433372300000002,35.15892602,0,2011-03-05
-9.56983955,33.71588867,0,2011-07-21
-3.30885345,36.68525232,0,2013-12-03
-9.4285444,33.92079303,2,2011-07-30
-8.56561751,34.84816723,0,2011-03-26
-9.33639674,34.66222918,0,2011-03-21
-3.48643015,36.82006865,0,2013-03-16
-5.05550883,35.90666669,0,2011-03-28
-8.49128985,32.02350018,0,2011-08-17
-2.62973658,31.78848341,2,2011-07-10
-9.43645214,33.93523482,0,2011-07-30
-6.59189879,37.17086084,2,2011-04-20
-6.61731042,36.27231583,0,2011-03-22
-1.36205778,34.15328336,2,2012-10-29
-7.85431544,31.24240358,0,2011-07-28
-11.04024598,34.62527386,0,2013-10-02
-3.194401,37.03693532,0,2013-03-24
-3.82074441,33.08161606,2,2012-10-13
-3.51621024,35.66195670000001,0,2013-03-21
-3.56446392,36.83741028,0,2013-03-14
-8.24872757,35.80172367,0,2011-02-21
-4.50795311,37.91734248,0,2013-03-23
-5.60016753,36.42016993,2,2013-02-19
-9.45233929,33.90163008,0,2011-07-28
-10.99771249,35.02250907,2,2013-04-02
-8.97490055,34.78332064,0,2011-12-03
-5.61399123,32.74815148,0,2012-10-28
-3.15532732,36.77160294,0,2013-10-03
-9.17152227,34.67638134,0,2011-04-14
-5.93491954,34.77178341,2,2013-02-12
-10.78516771,39.75263866,2,2013-01-28
-4.51453046,35.52622477,2,2013-02-19
-3.22079383,34.20646841,2,2012-10-11
-3.22047057,37.60997835,0,2013-02-24
-6.17239117,35.89027851,0,2011-04-10
-8.79656563,36.35012384,0,2011-03-20
-4.5941273,30.10825909,0,2013-02-01
-3.68941965,37.66841402,0,2013-03-03
-4.41129341,37.90863349,0,2013-03-23
-7.8664205,35.06853567,0,2011-03-09
-10.45926021,40.32094769,0,2013-02-16
-9.55325692,33.94213691,2,2011-07-18
-6.86226685,37.64766668,2,2011-08-06
-3.03359909,37.00702305,0,2013-03-19
-6.80072381,36.38561577,2,2011-03-18
-10.72890073,35.39215067,0,2013-02-28
-2.63189426,31.31467523,2,2011-07-07
-5.44399657,36.03788871,0,2011-03-18
-2.05555503,33.57070647,2,2013-01-23
-3.77814387,37.83825439,0,2013-02-20
-6.37737831,31.17197783,2,2011-07-14
-9.26508579,34.25091147,0,2011-03-03
-3.79369421,37.62230033,0,2013-02-21
-10.20525259,38.58300741,2,2013-01-26
-3.33345891,37.49464637,0,2013-08-03
-8.93562437,34.56479676,2,2011-01-04
-9.23439815,33.95920637,0,2011-03-12
-3.30640686,36.82327656,0,2013-03-28
-6.53191072,38.99247459,0,2011-03-24
-9.60548274,33.92821958,0,2011-11-07
-4.17303631,37.91855188,0,2013-03-13
-4.46426357,37.19533126,0,2013-02-26
-9.45845991,33.91061728,2,2011-07-31
-11.22740809,36.26962662,2,2013-02-24
-3.33437664,36.85585592,0,2013-03-04
-9.78459779,34.59370521,0,2011-03-09
-6.85416274,35.62943274,0,2011-03-13
-4.60046515,30.18409013,0,2013-02-15
-3.25424371,37.29427379,2,2013-05-04
-9.45691583,33.92694733,0,2011-07-31
-4.86773603,38.79863109,0,2011-03-16
-2.56552951,30.496411699999996,2,2011-07-16
-4.40951488,35.31041851,0,2013-03-06
-4.41378533,35.51355583,0,2013-02-21
-3.1718441000000004,36.8642821,0,2013-09-03
-9.10717772,34.53914001,0,2011-03-25
-9.22312767,33.94436804,0,2011-03-12
-3.25482498,37.26802397,0,2013-03-29
-6.74337038,38.85676839,2,2011-03-20
-6.5796603000000005,38.85074875,0,2011-02-24
-3.31644258,37.41817703,0,2013-02-27
-3.74551664,30.58578109,0,2013-02-07
-8.79146901,35.80043497,2,2011-03-06
-8.82810942,34.52809183,0,2011-03-04
-8.89168877,36.71384452,0,2011-03-28
-10.54001951,40.27899253,0,2013-02-17
-3.78692105,37.60073197,2,2013-02-21
-3.06392289,33.77907846,0,2012-10-16
-3.21910298,37.25750397,0,2013-08-03
-3.23844188,37.02952085,0,2013-03-21
-5.70081928,34.49253894,2,2013-02-09
-7.47258873,36.90845714,0,2011-03-26
-8.77442196,34.76020382,0,2011-03-21
-3.29573402,37.58921689,0,2013-03-04
-8.85513702,34.07655793,0,2011-03-17
-2.45850093,30.78855692,0,2011-07-14
-5.97471321,35.86863123,0,2011-04-12
-9.33454572,34.69737661,0,2011-02-28
-5.53208819,38.48791821,2,2011-03-24
-4.99169101,30.00353027,0,2013-02-02
-8.78290773,34.76434549,0,2011-03-21
-11.01226971,34.63209523,0,2013-10-02
-9.29479113,34.72123216,0,2011-03-01
-3.26310867,37.24664031,0,2013-11-03
-9.24057248,34.70327155,0,2011-04-14
-8.04891685,31.58506735,2,2013-01-28
-9.55869163,33.74398092,0,2011-07-20
-2.37162475,32.47931638,0,2011-08-02
-9.34341475,34.14244667,0,2011-02-24
-6.6867304,38.687762,0,2011-03-17
-10.74729162,34.85282303,2,2013-02-03
-3.28801099,37.26218118,0,2013-03-30
-10.85693425,35.34158019,0,2013-04-03
-5.39728504,37.97854114,2,2011-04-03
-3.20993169,37.27511211,0,2013-03-28
-3.7251835,34.09967329999999,0,2012-10-06
-5.1622245000000015,38.83828987,0,2011-03-03
-3.03626167,37.56045805,2,2013-02-27
-6.19961467,36.86550392,0,2011-03-28
-10.27794524,38.98770896,0,2013-01-28
-3.20759339,37.27144627,0,2013-03-28
-3.33102201,36.64443795,1,2013-01-04
-1.59603491,31.16499265,2,2011-07-08
-3.14908971,36.71168479,0,2013-03-21
-4.6630064,38.28357954,0,2011-03-16
-3.52937898,37.56198757,0,2013-02-12
-5.2270947,38.4227973,0,2011-03-26
-5.17210706,35.25084217,2,2011-03-14
-5.61618879,38.40852027,0,2011-03-19
-3.94184194,33.36510001,0,2012-10-13
-4.48274118,30.15005867,0,2013-02-18
-3.30919916,36.8397509,2,2013-03-28
-3.36030885,36.89482486,0,2013-06-03
-10.26554847,40.05802517,0,2013-01-31
-4.9276338,38.39726815,0,2011-03-25
-6.10351531,36.92639123,0,2011-03-29
-6.79045405,37.82043224,0,2011-03-17
-2.53842195,30.54929539,1,2011-07-30
-3.31640269,37.45692287,0,2013-03-03
-10.37607827,38.33340976,2,2013-01-19
-6.51861386,38.30982684,0,2011-03-12
-3.25225207,36.65112441,0,2013-03-23
-3.29995561,37.54629874,2,2013-03-23
-10.73023954,36.0091694,2,2013-03-01
-10.71538086,37.16976052,0,2013-02-09
-3.15775419,36.83656849,0,2013-11-03
-2.84720024,36.20536584,0,2013-03-17
-7.72245957,36.9319732,0,2011-03-11
-4.83178804,29.65869277,0,2013-01-15
-4.37769465,30.34610751,0,2013-01-19
-3.64354678,37.65466733,2,2013-03-12
-3.34314955,35.67699238,0,2013-02-04
-4.27844333,35.89099359,2,2013-02-19
-2.49806234,30.711549199999997,2,2011-08-04
-9.37655011,34.23785962,0,2011-02-26
-8.18981379,31.50955506,0,2011-07-16
-3.31402457,37.14473837,0,2013-03-13
-10.95244779,37.24502258,0,2013-02-12
-5.02000155,39.00795176,2,2011-08-03
-10.55561383,39.99643658,0,2013-02-09
-6.2286705,35.7603811,0,2011-04-03
-6.33557245,38.38468471,0,2011-02-27
-4.77746612,35.95412716,0,2011-04-17
-8.99756783,34.69256296,0,2011-04-13
-6.04309712,38.77637636,0,2011-03-05
-8.68181543,36.40274382,2,2011-03-26
-4.50892901,37.9087838,0,2013-03-23
-7.86341495,35.06918303,0,2011-03-09
-3.34263543,36.69049241,0,2013-11-03
-9.56028822,34.34507388,2,2011-03-09
-4.27963365,35.53162369,2,2013-02-22
-8.84879483,34.62795055,0,2011-03-29
-3.22451748,37.18999088,0,2013-02-25
-10.51749288,34.71822538,0,2013-10-03
-2e-08,0.0,2,2011-07-18
-6.19708516,35.67304804,2,2011-04-03
-4.5039383,37.91172096,0,2013-03-22
-3.74315991,30.58259545,2,2013-02-09
-8.94212313,36.14027971,2,2011-03-17
-3.2508654,37.22408377,0,2013-03-19
-5.06525222,32.06988735,0,2012-10-31
-8.85613151,34.55813941,0,2011-03-29
-4.6537525,38.28822955,0,2011-03-17
-4.5044566,29.75007042,2,2013-01-21
-1.30271563,34.20477026,0,2012-10-18
-6.33703908,35.56191714,0,2011-03-10
-9.46878869,33.81968916,0,2011-07-25
-9.58738961,34.58292407,0,2011-02-24
-9.46805174,33.93924786,0,2011-07-31
-4.42987304,34.48208713,0,2013-02-12
-3.35203706,36.75107229,0,2013-03-13
-9.57225129,33.74555021,0,2011-07-20
-10.75876543,37.00751908,0,2013-02-08
-5.04589907,32.44461046,2,2012-10-16
-4.43668517,35.50617395,0,2013-02-18
-3.32211181,36.72319481,0,2013-08-03
-8.10093059,35.43765554,0,2011-02-23
-9.28411668,34.59924936,0,2011-03-17
-8.83737739,34.73326956,0,2011-03-29
-3.74978386,33.12885698,2,2012-10-12
-2.7951957000000003,33.51313457,0,2011-08-08
-9.97125844,34.61701713,0,2011-02-20
-5.38108613,38.00948397,0,2011-04-03
-9.50834211,34.3269119,0,2011-03-05
-9.85154579,34.7970109,0,2011-03-14
-4.525355599999998,35.75009479,0,2011-04-04
-1.24391291,30.67908816,2,2011-08-02
-6.62105812,31.14058771,2,2011-07-22
-10.30093595,39.86881072,0,2013-02-02
-8.707171800000001,34.91211485,0,2011-03-19
-4.50855379,30.11209538,0,2013-02-18
-11.21130406,37.45305020000001,1,2013-02-03
-3.66719559,37.66216468,2,2013-03-08
-3.34956301,36.71138287,0,2013-08-03
-9.25950252,35.21732862,0,2011-06-07
-7.88016932,36.87867568,0,2011-03-26
-3.26622339,37.102807,0,2013-03-18
-3.2474353,34.12265146,0,2012-10-05
-4.460989,38.33121594,0,2011-03-05
-2.53185107,32.38948667,0,2011-08-01
-9.42278587,34.93414824,2,2011-03-07
-3.26175663,37.47764959,2,2013-03-18
-6.42064159,35.86655784,0,2011-03-16
-9.4646614,34.31483426,0,2011-03-06
-10.72168103,35.66365455,0,2013-03-15
-4.6716776,38.26199922,0,2011-03-14
-4.99979583,39.01805664,2,2011-08-04
-9.23599238,35.17708785,0,2011-04-18
-3.21952853,37.16268028,0,2013-04-03
-1.43081439,31.20716992,2,2011-07-06
-3.44368529,36.80245053,0,2013-03-19
-3.37811233,36.93660131,0,2013-02-03
-9.4320016,34.93087739,2,2011-03-07
-11.306519900000001,36.96063045,1,2013-02-13
-6.5139922,38.88927758,2,2011-03-23
-4.91761266,32.9755705,2,2012-11-03
-3.18758666,37.12773444,0,2013-03-26
-9.785343699999999,34.51574303,0,2011-03-09
-9.42222873,33.94712636,0,2011-01-08
-2.07570206,33.0063861,2,2011-07-27
-3.17512477,37.59493536,0,2013-02-19
-9.64921887,34.780404600000004,0,2011-03-02
-3.38049977,36.93218489,0,2013-03-03
-6.59705723,39.05890701,2,2011-03-26
-2.96876843,30.83227936,0,2011-07-06
-4.38089237,37.62571338,0,2013-05-04
-1.79898867,31.53660382,0,2011-07-25
-4.18000813,37.92164193,2,2013-12-03
-9.47635817,33.89961882,0,2011-07-28
-5.20851087,39.02179945,2,2011-08-10
-3.17802032,37.0900356,0,2013-03-15
-9.24752014,34.03330788,0,2011-03-15
-8.91042647,36.82682384,0,2011-03-07
-6.13572483,36.16599757,0,2011-03-24
-4.853372900000001,38.33070644,2,2011-04-01
-4.64096218,38.07524157,2,2011-03-22
-4.4821635,38.0759468,2,2013-06-03
-4.42441256,37.90755236,0,2013-03-23
-9.49279295,33.68244023,0,2011-07-22
-3.3015998,37.4059411,0,2013-02-28
-5.5650904,35.25677173,0,2011-03-14
-3.31506147,37.54882877,2,2013-03-23
-5.7071115999999975,32.94442197,0,2012-10-26
-10.89068726,39.37461598,0,2013-01-21
-5.41386162,37.87131593,2,2011-03-27
-3.26370866,37.34310138,2,2013-04-04
-10.78324173,39.49373057,0,2013-01-21
-3.20988449,30.90098201,0,2013-02-12
-2.97303002,37.54169367,0,2013-02-25
-3.2022285,37.14074045,0,2013-06-03
-3.23094691,37.1849949,0,2013-02-27
-9.08180088,34.65211595,0,2011-07-04
-9.23842032,34.51118562,0,2011-03-13
-4.54119135,29.75496623,0,2013-01-22
-8.51563537,32.03472683,0,2011-08-18
-6.08007053,35.87251665,2,2011-04-11
-3.24008274,37.15188949,0,2013-06-03
-6.1387468,36.9777639,2,2011-04-15
-6.64885034,38.71842915,0,2011-03-17
-6.71356207,37.30786474,0,2011-02-03
-5.22370531,35.4236408,2,2011-03-29
-5.38839973,37.26599760000001,2,2013-02-27
-4.84138483,29.9826317,0,2013-01-29
-9.33539855,34.55563413,0,2011-03-15
-4.86813804,38.80508682,0,2011-03-16
-7.70996667,35.8536295,0,2011-02-28
-3.44738349,37.514743700000004,0,2013-11-03
-8.96075658,34.91154931,0,2011-01-03
-4.86303478,36.05141217,2,2011-04-17
-3.57437901,37.302683200000004,0,2013-02-22
-8.68102955,34.93462488,0,2011-03-18
-10.68948345,36.04457353,0,2013-03-01
-8.92850762,36.14398201,2,2011-03-14
-3.5707371,37.15041139,0,2013-02-22
-6.41795446,35.55936727,0,2011-03-09
-3.03707305,31.199477500000004,0,2011-07-13
-4.19108572,37.88476084,0,2013-02-04
-9.72364017,34.76634115,0,2011-03-18
-6.3569736,38.45986282,2,2011-02-27
-4.45111604,35.49004449,0,2013-02-16
-7.59770317,36.99733224,0,2011-03-22
-3.32818799,36.89543261,0,2013-06-03
-5.20753071,38.37270889,2,2011-03-26
-5.11894553,32.61733226,0,2012-10-23
-3.25894402,37.20985224,0,2013-12-03
-9.42742507,34.22336466,0,2011-02-28
-8.79801342,39.34784966,0,2013-01-18
-10.73772158,39.78090102,2,2013-01-29
-3.54683382,37.55212172,0,2013-02-12
-5.92473837,37.43176997,2,2011-03-28
-9.28398647,34.13148270000001,0,2011-02-20
-3.03004053,34.27051789,0,2012-11-15
-4.44847826,29.92538504,2,2013-02-07
-7.59757438,36.99573433,0,2011-03-21
-3.56475913,36.8377064,0,2013-03-14
-10.72702071,38.65063507,2,2013-01-25
-8.11286327,35.41581081,0,2011-02-23
-2.54941691,32.40637943,0,2011-08-01
-9.87875421,35.08266145,0,2011-03-16
-5.93964563,36.84536819,2,2013-03-02
-9.10280725,35.23576759,0,2011-06-07
-4.771505,38.49510101,0,2011-03-26
-10.72315783,39.98799948,2,2013-02-21
-6.44884396,38.89750604,0,2011-03-18
-6.80850897,37.06215768,0,2011-02-26
-5.12171681,38.80527398,0,2011-03-14
-1.66224099,33.9434634,0,2012-10-23
-5.69716957,36.1693416,0,2011-03-23
-3.19777829,37.04478692,0,2013-03-24
-4.4585691,38.32668112,0,2011-03-05
-4.98931546,38.52937443,0,2011-03-10
-3.51209775,33.52393079,0,2012-10-19
-10.83249951,39.44009804,2,2013-01-21
-1.77422461,31.60545372,2,2011-07-29
-10.58298219,35.41101386,2,2013-02-18
-3.29120344,37.51235069,0,2013-03-24
-2e-08,0.0,0,2012-10-26
-10.71549117,39.9532489,2,2013-02-21
-6.6612307,37.136026799999996,0,2011-04-20
-6.68703563,38.69276922,0,2011-03-17
-4.76640498,39.15237148,0,2011-03-13
-3.18766065,37.27897105,0,2013-03-28
-9.8921742,35.34740828,0,2013-02-25
-4.62839919,30.25479936,1,2013-01-24
-5.24874426,32.93330277,2,2012-11-12
-3.02573941,34.24223314,0,2012-11-15
-2e-08,0.0,2,2012-11-06
-4.9257386,38.47992895,0,2011-03-24
-2.06472742,33.0416291,2,2011-08-03
-6.9681069,36.39867589,0,2011-03-28
-8.66837489,36.40008988,0,2011-03-26
-2.44426302,32.14808932,0,2011-08-08
-1.2790546999999999,30.97727979,2,2011-07-26
-9.616412599999999,33.89927023,0,2011-10-07
-7.78276968,35.57991781,0,2011-03-04
-4.36796365,30.10439407,0,2013-02-14
-7.977228399999999,35.40209342,0,2011-02-25
-6.07760769,34.84098871,2,2013-02-11
-10.64783167,38.81043384,2,2013-01-21
-6.60470306,38.34009674,0,2011-03-14
-9.61384154,33.94198383,2,2011-11-07
-7.48404035,35.79996313,0,2011-03-16
-10.34882001,39.71315237,0,2013-02-03
-1.48205841,31.74358691,2,2011-07-20
-2.98428996,37.54633655,0,2013-02-25
-2.49099798,32.26328238,0,2011-08-04
-5.51912641,35.69954353,2,2011-03-31
-9.33473808,34.91629958,0,2011-03-07
-4.42528114,34.47453025,0,2013-02-12
-3.25484925,37.38860981,0,2013-03-21
-3.32548451,36.83489882,2,2013-03-04
-4.45388326,29.93106112,1,2013-02-07
-4.48766848,30.15296357,2,2013-02-18
-9.33649286,34.22852166,0,2011-02-25
-3.13754948,36.64510538,0,2013-03-23
-3.18277815,37.05815022,0,2013-03-16
-2.58158088,30.57428742,2,2011-08-01
-3.81917058,33.08299515,2,2012-10-13
-9.48784337,33.68333638,0,2011-07-22
-9.60158377,33.68911907,2,2011-07-21
-3.24120397,33.45430217,2,2013-02-28
-10.51674329,40.15424651,0,2013-02-08
-3.31949933,30.90933315,0,2013-01-16
-4.39564821,35.15546493,2,2013-03-07
-9.1206465,34.77874305,0,2011-04-16
-3.32120407,36.62597659,0,2013-03-28
-3.44894096,33.94495067,0,2012-11-11
-1.72663724,31.00846126,0,2011-07-15
-3.16867672,37.67109046,2,2013-02-16
-3.29852099,37.40823358,0,2013-02-28
-3.64209757,34.19515424,0,2012-10-07
-3.2203441,37.17238635,0,2013-03-03
-9.26025738,35.17420417,2,2011-04-18
-2e-08,0.0,0,2011-07-28
-3.36003892,36.79802035,2,2013-03-20
-3.3527970999999996,36.89924048,0,2013-06-03
-6.61301971,38.34613175,2,2011-03-14
-7.79344931,37.04001633,2,2011-03-11
-6.84545581,37.83115752,0,2011-02-28
-3.4517884,37.26417796,0,2013-03-14
-2.08279138,31.48886922,2,2011-07-21
-4.660114599999999,38.24602169,0,2011-03-13
-5.80507523,38.66465299,2,2011-03-09
-5.1626655999999995,38.83354653,0,2011-03-03
-10.71498071,37.17071463,0,2013-02-09
-2.40719905,32.08322452,2,2011-08-07
-9.253118800000001,34.5429692,0,2011-03-13
-5.53469959,35.72497470000001,2,2011-03-17
-3.04084872,30.82485121,2,2013-02-04
-5.9413719,35.97199772,2,2011-04-06
-7.77809358,35.19783284,2,2011-03-09
-9.60586207,33.91819247,2,2011-11-07
-10.81359957,39.37201733,0,2013-01-28
-3.3029243999999998,37.41862458,0,2013-02-27
