latitude,longitude,2018_forecast,date_recorded
-6.13010657,35.82470522,0,10/31/2018
-9.02574892,34.61460662,0,6/2/2018
-3.45859317,33.50650806,0,3/12/2018
-3.86639127,33.29770835,0,9/19/2018
-3.30500157,37.39347022,0,5/10/2018
-3.32694909,36.99488296,0,10/30/2018
-11.20716564,36.96069182,0,12/27/2018
-7.80493284,35.56310292,0,12/13/2018
-8.58120179,33.05941833,1,10/12/2018
-9.78910273,39.61065929,0,2/11/2018
-6.39991933,35.39358216,0,5/13/2018
-8.55224942,35.123009700000004,0,3/5/2018
-2.93891555,33.38345385,0,3/21/2018
-3.80097562,30.456472700000003,0,8/8/2018
-5.61605963,32.74486517,0,5/8/2018
-4.27810053,34.90543406,0,5/6/2018
-10.87924082,39.50793722,0,9/21/2018
-8.19289261,31.76719611,0,12/20/2018
-6.96136442,39.16784508,0,12/14/2018
-4.6716727,39.11254451,0,11/15/2018
-1.25349442,31.76645149,2,2/11/2018
-3.27739385,30.96286275,2,9/29/2018
-11.17838853,36.34980312,0,11/9/2018
-3.1083057000000003,33.78019684,0,1/29/2018
-2.40657898,30.82876173,0,9/10/2018
-6.08356939,35.46959996,0,12/10/2018
-7.62411921,38.90690567,0,7/29/2018
-10.25524425,35.87906745,0,8/30/2018
-3.24448249,37.02698822,0,3/1/2018
-4.01713357,34.83349157,0,7/13/2018
-3.18822316,33.70572898,0,10/14/2018
-6.42520574,37.29329735,0,3/9/2018
-9.18765615,34.67432109,0,4/18/2018
-3.32219182,37.67651987,2,4/17/2018
-5.08065209,32.79402596,0,3/6/2018
-4.8092107,38.27607089,0,11/23/2018
-10.24496574,35.87771146,0,1/27/2018
-2e-08,0.0,0,6/12/2018
-4.8194111,29.73033528,1,3/19/2018
-4.84022301,29.9616066,1,10/8/2018
-4.66465902,29.77028357,0,9/4/2018
-3.54057277,37.5532661,0,3/17/2018
-3.11099547,36.78926732,0,6/27/2018
-3.25141379,36.92556836,0,4/25/2018
-9.50886964,33.96103593,0,9/28/2018
-7.05698286,37.76366301,0,7/7/2018
-3.32461794,30.84750374,0,1/21/2018
-3.75208587,33.19453404,0,1/26/2018
-8.62570624,32.299186199999994,2,3/1/2018
-9.58854927,34.58755256,0,4/30/2018
-4.59365105,33.15704412,2,11/1/2018
-3.32769838,36.67797925,0,1/6/2018
-11.46332632,37.33615951,0,2/11/2018
-4.12354467,37.96126915,2,3/8/2018
-3.29764017,37.33724899,0,5/13/2018
-3.53905912,35.36912473,0,6/4/2018
-3.04039406,30.822668300000004,0,10/19/2018
-3.24704623,37.49269517,2,1/23/2018
-4.63118395,29.75383189,0,4/5/2018
-1.70698224,31.12908858,0,3/28/2018
-6.25882474,31.17164113,0,3/27/2018
-4.75580684,38.77493676,0,8/27/2018
-8.12464712,39.10047359,0,8/2/2018
-5.56787602,35.45408504,2,12/22/2018
-1.99640709,33.81702479,0,5/31/2018
-6.79222896,37.13491349,0,5/18/2018
-8.47176986,31.67701864,0,5/17/2018
-8.99209048,33.66034918,2,12/14/2018
-3.5408186,30.65923882,2,9/8/2018
-4.87396966,29.74231267,0,1/21/2018
-4.901968900000001,38.35559341,0,1/16/2018
-10.20318507,38.84198231,2,6/8/2018
-7.10215789,39.42943665,0,9/3/2018
-9.93699038,38.87522228,0,5/30/2018
-8.84968277,34.10822999,0,6/23/2018
-2e-08,0.0,1,6/21/2018
-10.87378956,39.6032738,2,11/9/2018
-2.99819067,37.07342799,0,8/1/2018
-3.40866195,33.47858117,0,10/30/2018
-2.98810684,34.19552851,2,11/11/2018
-5.00138657,39.03411556,2,6/28/2018
-8.0039395,38.77953209,0,9/10/2018
-3.68183838,34.73701705,0,12/18/2018
-3.17555397,37.58430543,0,12/23/2018
-3.46012172,32.19974766,0,5/9/2018
-3.62090104,30.49616236,0,3/9/2018
-1.67380188,31.01773311,0,1/4/2018
-9.04700936,34.80809007,0,7/14/2018
-3.18783725,36.973228799999994,0,6/25/2018
-1.31111511,30.95193425,2,10/18/2018
-10.75644573,39.7256614,2,3/4/2018
-6.96693615,37.80013205,0,2/4/2018
-3.34681773,36.8990277,2,7/24/2018
-4.7484185,38.366381200000006,0,4/3/2018
-10.93915152,39.10763783,0,3/10/2018
-11.49638918,37.36880988,0,6/27/2018
-9.32288666,34.54984626,0,9/11/2018
-2e-08,0.0,2,10/3/2018
-5.49543014,38.47912355,0,11/24/2018
-6.26669436,31.07957231,0,7/31/2018
-9.64700348,34.79218106,0,12/11/2018
-5.03732512,38.38177757,0,10/23/2018
-8.93208411,33.58835933,0,5/3/2018
-4.85813625,38.79955597,0,7/2/2018
-2.83880523,37.18986971,0,6/20/2018
-4.84770434,38.68891596,0,11/22/2018
-2e-08,0.0,2,9/29/2018
-6.47953962,38.99598067,0,1/30/2018
-6.63457771,38.34483469,0,9/2/2018
-2.77895584,30.53348916,0,5/19/2018
-2.94518658,33.64676247,0,7/21/2018
-9.34535458,34.57083446,0,1/19/2018
-7.0261666,39.53081799,2,11/24/2018
-5.06854255,32.07605382,0,12/28/2018
-10.09093861,38.57399669,2,9/13/2018
-3.24685642,37.27631268,0,6/25/2018
-3.38735823,36.91474494,0,11/13/2018
-4.80709143,38.20489495,0,1/3/2018
-5.85114289,35.06513682,2,9/16/2018
-4.38477751,37.88267493,0,4/11/2018
-6.13701674,37.61272015,0,5/2/2018
-8.77350039,31.76507469,0,5/30/2018
-7.78410985,35.17990351,0,9/23/2018
-8.43389541,33.01078713,2,7/18/2018
-8.80635809,34.75809983,0,6/7/2018
-9.63302247,34.64943977,0,8/16/2018
-9.51189462,33.69743537,0,1/2/2018
-3.31703233,32.91390206,0,8/26/2018
-9.19243747,35.10626297,0,5/23/2018
-10.92448789,36.10087778,0,3/21/2018
-4.56427431,35.96031562,2,7/18/2018
-10.52527852,36.08768033,2,1/12/2018
-4.73229699,29.74069266,1,2/23/2018
-3.3878918,32.95410435,0,1/28/2018
-6.36071876,35.84528622,0,3/18/2018
-3.14484155,36.93224764,0,8/24/2018
-2e-08,0.0,1,4/17/2018
-6.09286514,37.09221349,0,8/1/2018
-3.27192336,36.59914860000001,2,2/19/2018
-9.77132314,34.93867717,0,7/29/2018
-6.49911153,38.91677918,0,9/23/2018
-9.47302139,33.81551662,0,12/11/2018
-1.90637028,34.0511389,0,4/23/2018
-8.23653304,35.013889500000005,0,1/2/2018
-4.80302026,32.13328762,0,3/10/2018
-8.35083714,32.90902136,1,9/21/2018
-6.79128925,37.13584867,0,10/18/2018
-9.47568658,34.81222614,0,4/4/2018
-9.46767413,34.00714228,0,11/7/2018
-9.85334891,34.47413672,0,11/5/2018
-3.26044205,36.61629466,0,8/1/2018
-3.23510093,37.02931642,0,8/14/2018
-1.50409771,30.88678812,0,8/21/2018
-7.67320577,35.41426676,0,1/24/2018
-4.94556747,38.18165261,0,2/16/2018
-10.17212765,38.65882305,2,10/29/2018
-8.5567929,35.09003612,0,8/25/2018
-4.23951725,35.5294177,0,4/1/2018
-6.89800141,39.33593292,2,2/17/2018
-8.55537348,33.44565619,0,7/23/2018
-8.97025658,34.62469859,0,11/14/2018
-10.92486034,39.35158487,0,4/10/2018
-2e-08,0.0,0,12/21/2018
-2.50263321,32.63564279,0,10/11/2018
-9.12094881,32.78764789,0,9/15/2018
-3.43509265,36.76382934,0,6/21/2018
-6.31078437,38.38406435,0,9/19/2018
-8.89223347,32.88692226,0,8/28/2018
-3.16261669,36.77136938,0,3/25/2018
-5.17689622,32.3627889,0,1/27/2018
-7.10193124,39.25500007,2,11/10/2018
-9.11657285,32.87401639,0,6/1/2018
-11.11221997,39.05690382,2,7/12/2018
-2e-08,0.0,0,10/17/2018
-6.78191868,38.85781043,0,1/11/2018
-3.71971159,33.26237687,2,6/9/2018
-4.34251954,35.47414274,0,5/15/2018
-3.18907127,37.16061592,0,10/27/2018
-6.0768135999999995,38.24239162,0,10/17/2018
-2.53352674,31.69884671,2,8/19/2018
-4.35100079,35.82778995,0,7/28/2018
-9.49384005,34.29496259,0,6/4/2018
-3.83180575,35.47500498,0,6/14/2018
-3.40505158,35.61489026,0,3/30/2018
-8.99642553,33.65866724,0,7/13/2018
-9.36802437,34.23489855,0,5/28/2018
-3.30540993,37.20053806,0,11/2/2018
-5.64840945,34.52242017,2,7/16/2018
-3.10934558,34.04238972,0,5/1/2018
-3.23695357,37.61250103,0,5/23/2018
-4.37033664,29.959687699999996,0,6/17/2018
-4.3936797,38.33421607,2,7/20/2018
-8.16594331,31.35166477,0,2/3/2018
-3.56048534,36.97804404,2,3/31/2018
-2e-08,0.0,2,7/30/2018
-3.52883244,37.55861136,0,5/26/2018
-8.94244946,33.30684055,0,2/5/2018
-6.45993008,38.32802621,0,12/16/2018
-4.5928504,35.62269097,0,2/4/2018
-7.81186571,35.12470525,0,7/16/2018
-2.90088133,31.79186919,0,2/14/2018
-9.43874832,33.93764677,0,8/31/2018
-9.15541871,34.92294812,0,9/7/2018
-9.466349000000001,33.904726700000005,0,9/24/2018
-3.35369522,36.68486523,0,3/30/2018
-2.51655016,30.83844839,0,3/10/2018
-6.06342372,36.96810099,0,11/1/2018
-2.61282484,30.71437532,0,6/11/2018
-7.61467906,35.69468166,0,11/25/2018
-3.3253883,36.82812768,2,3/27/2018
-10.93340739,34.85323758,0,2/16/2018
-3.49229499,36.85136609,0,2/11/2018
-2.48887032,33.02668068,2,5/14/2018
-9.86649399,34.955873,0,12/26/2018
-9.01929224,33.04018735,0,8/8/2018
-9.25514314,34.07327215,0,1/18/2018
-2.90625961,33.43075982,0,7/18/2018
-4.68532145,33.5029222,0,5/6/2018
-4.4445969000000005,32.36350865,0,5/16/2018
-10.28570247,36.13646062,2,11/27/2018
-5.08577648,32.17021825,2,7/22/2018
-7.47978379,35.81793569,0,1/5/2018
-8.42025324,35.03067317,0,1/18/2018
-4.55411973,35.74005719,0,7/18/2018
-9.52848044,34.86219129999999,0,3/20/2018
-4.89930581,32.99844265,2,12/2/2018
-1.8403013,34.67328425,0,11/11/2018
-8.34908734,31.838570299999997,0,7/25/2018
-3.2491291,36.91294412,0,4/26/2018
-3.04647681,33.27719461,0,4/1/2018
-0.99901209,31.41549413,0,4/20/2018
-5.84139741,32.90344838,0,10/29/2018
-6.31243015,38.38379874,0,1/21/2018
-9.49331909,34.02407169,0,9/1/2018
-10.82359068,35.54601539,0,3/5/2018
-3.90532967,33.19287487,0,9/5/2018
-6.26288611,37.53254042,2,1/22/2018
-4.036717299999999,35.7597395,0,2/17/2018
-9.19208198,34.44393347,0,1/16/2018
-9.33367537,34.70216348,0,3/6/2018
-3.49596225,37.44691837,0,1/21/2018
-4.14035051,35.45147867,0,7/5/2018
-8.00505252,38.77633813,0,6/13/2018
-6.15784347,38.22529886,2,12/17/2018
-2e-08,0.0,1,8/23/2018
-4.80807495,29.93773841,1,11/8/2018
-9.26075172,34.56443678,0,12/23/2018
-6.66358649,35.76474802,0,10/11/2018
-7.10484962,39.39258007,0,6/1/2018
-3.30146782,37.39645278,0,11/11/2018
-3.69387502,37.67395138,0,10/14/2018
-4.5908879,38.26116547,0,2/9/2018
-2e-08,0.0,0,4/4/2018
-3.29635173,36.69293001,0,11/5/2018
-3.47318241,36.793202,0,12/11/2018
-2.42694973,30.80084639,1,5/17/2018
-10.83528063,39.67363452,0,9/20/2018
-3.23766793,37.30707259,2,8/6/2018
-9.64721936,34.71540265,0,5/4/2018
-3.26372647,37.25947008,2,5/9/2018
-3.31621928,36.82817222,0,7/24/2018
-1.39537712,31.71281228,0,9/23/2018
-9.68097277,33.9248743,0,9/3/2018
-6.5907757,37.17186295,0,4/15/2018
-7.54485907,39.12679308,0,5/18/2018
-9.21922366,34.69943572,0,4/28/2018
-10.48503193,35.68628505,0,1/3/2018
-3.20320079,37.19602682,0,7/10/2018
-8.98430817,33.61974287,0,7/21/2018
-5.74286663,35.44765281,0,9/7/2018
-9.15108701,34.5570325,0,7/23/2018
-10.39002531,34.74420916,0,11/30/2018
-6.0666088,37.69249832,0,6/13/2018
-3.16168005,37.10694133,0,1/7/2018
-8.53802747,33.365118599999995,0,4/19/2018
-6.12128893,35.42108044,0,1/10/2018
-2.6304812,30.70706581,0,5/17/2018
-3.188091,37.11131653,0,7/26/2018
-2.94227777,33.60357184,0,7/9/2018
-9.00381797,34.83387306,0,11/24/2018
-4.730300700000001,38.33296759,2,1/5/2018
-7.98141889,31.63112104,0,8/12/2018
-2.99979551,37.56303752,0,6/24/2018
-10.46685068,39.74321788,2,3/15/2018
-1.40155856,31.72339869,0,4/16/2018
-3.19738058,34.35929358,0,6/15/2018
-4.60973699,30.25763479,0,11/23/2018
-10.26271369,35.65173614,0,1/6/2018
-2e-08,0.0,0,11/12/2018
-7.10152993,39.41037347,0,2/7/2018
-8.94738775,34.59731186,1,5/8/2018
-3.35591457,34.02313797,0,5/20/2018
-8.13505694,31.67049972,0,2/28/2018
-10.99146649,34.78396314,0,6/1/2018
-7.81759959,31.29196884,0,9/5/2018
-6.21747073,36.00512465,0,11/2/2018
-4.52845179,34.58499902,0,9/22/2018
-4.21524866,32.88625787,2,3/19/2018
-1.67972515,33.70437594,2,3/30/2018
-11.04261269,39.15039029,0,4/5/2018
-6.57636729,39.13122311,2,3/29/2018
-4.3349454000000005,35.47115977,0,10/17/2018
-8.25499965,35.102985499999996,2,10/20/2018
-6.45252083,38.89830648,0,1/9/2018
-3.26866643,37.55950399,0,8/11/2018
-10.58541367,36.33250787,0,12/16/2018
-3.26161729,37.64088015,0,3/12/2018
-5.13222319,33.19595707,0,1/11/2018
-3.6273517,30.64451827,2,11/29/2018
-9.03007584,32.93065915,0,1/23/2018
-3.16876001,33.87445159,0,8/5/2018
-4.43391433,35.34008128,0,4/23/2018
-8.56761831,33.04306051,2,10/23/2018
-9.25107187,35.14413157,0,8/29/2018
-4.54989949,35.74029869,0,6/17/2018
-6.97264313,39.28647408,0,3/29/2018
-2.63508391,31.31979209,0,3/22/2018
-3.45314838,36.76555653,0,3/7/2018
-5.40303746,38.15831719,0,2/22/2018
-11.50923897,37.36645044,2,4/17/2018
-10.58176983,36.33248226,2,5/6/2018
-7.0158834,37.72782075,0,2/1/2018
-6.83757347,38.90589269,2,3/10/2018
-4.82945606,29.65893812,0,5/25/2018
-3.35376606,36.73409408,0,4/4/2018
-8.915367999999999,32.69457767,0,5/10/2018
-8.93578638,33.53436516,0,11/13/2018
-3.35206072,36.80284274,0,6/26/2018
-5.37098161,38.97413484,0,3/1/2018
-11.40175994,36.43291308,0,5/6/2018
-8.774740800000002,32.70363911,0,8/30/2018
-4.661224900000001,38.25853482,0,11/23/2018
-10.45235876,35.79789882,0,9/26/2018
-5.1200235,32.52452833,0,12/5/2018
-5.06351575,32.640956,0,11/7/2018
-6.28867613,31.264705499999998,0,10/17/2018
-7.94168826,38.97367583,2,7/20/2018
-10.62495208,36.0527461,0,12/7/2018
-4.46911599,30.28124747,0,10/28/2018
-5.44401152,37.45791928,2,9/26/2018
-4.6538069,38.25346278,0,5/28/2018
-8.1412264,31.44578776,0,11/6/2018
-6.06313951,36.96733246,2,1/17/2018
-3.41532921,33.81419667,0,8/14/2018
-9.56917688,33.84460533,0,4/20/2018
-4.84439177,38.82286435,2,7/10/2018
-9.88219323,35.1044778,0,12/8/2018
-9.58291097,33.90049292,0,8/9/2018
-10.93353022,36.08915733,2,4/11/2018
-5.13054792,38.69970838,0,3/12/2018
-3.81762042,37.46071902,0,9/30/2018
-7.01425423,37.7308784,0,6/5/2018
-2.72562831,33.19044885,0,8/30/2018
-9.00204337,33.66969637,0,1/12/2018
-6.67186821,39.17280613,0,1/30/2018
-6.07862293,38.243201899999995,0,2/25/2018
-4.4247045,35.71770097,0,12/24/2018
-6.08243317,34.83990706,0,8/5/2018
-8.96442655,33.91501099,0,7/12/2018
-9.56676737,33.72157964,0,12/3/2018
-3.24904608,36.9136035,0,2/18/2018
-5.07077626,32.07108779,0,9/2/2018
-6.48323614,39.00369891,0,3/31/2018
-4.8026139,38.20625203,0,1/14/2018
-7.44052045,35.82354128,0,9/22/2018
-3.70640259,37.66301291,0,7/22/2018
-10.18200896,35.90217332,0,9/3/2018
-2.99496374,33.7109321,0,8/24/2018
-3.64637526,34.35501811,0,11/8/2018
-6.68557234,39.13582881,0,1/5/2018
-3.27080408,36.63377969,0,6/8/2018
-9.06403579,34.91434328,0,12/2/2018
-4.52443296,29.8140495,0,6/11/2018
-3.19018451,37.08867604,0,10/29/2018
-2e-08,0.0,0,10/15/2018
-1.90087111,33.81325309,2,9/22/2018
-8.83270871,34.98233877,0,7/13/2018
-10.95573609,38.77407116,2,8/23/2018
-2e-08,0.0,0,10/31/2018
-6.44189252,38.89950647,0,11/5/2018
-8.58389558,35.15404547,0,3/14/2018
-3.25373106,33.0732021,0,3/27/2018
-3.17238404,35.92415363,0,7/23/2018
-10.50138001,38.98876082,0,7/1/2018
-1.97639307,33.94429624,2,4/17/2018
-6.21507147,36.86808554,0,11/4/2018
-7.20427282,38.78044006,0,5/23/2018
-1.78644111,34.42592008,0,7/20/2018
-4.6570593,38.25211758,0,8/15/2018
-4.34132331,34.550671200000004,0,4/19/2018
-4.93328596,30.02343938,1,11/26/2018
-1.53025891,31.709026799999997,0,3/18/2018
-3.23630902,37.16647508,0,9/21/2018
-5.12663912,38.76965177,2,6/16/2018
-1.41139225,30.7971239,0,6/15/2018
-5.53329076,30.35537031,2,10/30/2018
-2.46713695,32.93668943,2,6/23/2018
-4.68657366,33.49026794,0,4/19/2018
-3.40591355,36.54134246,2,8/8/2018
-5.39069076,38.02475833,0,8/31/2018
-8.89865403,32.98726893,2,1/8/2018
-7.61591528,37.08472343,0,9/19/2018
-3.81981275,33.37570237,0,11/22/2018
-9.79015215,34.45507277,0,11/21/2018
-3.7256241,33.35588838,2,2/9/2018
-3.60147067,30.50795016,0,2/2/2018
-3.5887743999999997,37.46815575,2,6/19/2018
-8.40443364,35.21491947,0,11/7/2018
-3.95223708,35.388271200000005,0,7/24/2018
-3.28655328,35.80973101,0,12/22/2018
-6.30380145,37.44265092,0,11/13/2018
-9.49161945,33.68286635,0,3/13/2018
-11.17776314,36.33041039,0,6/10/2018
-4.89121718,29.64226944,0,2/25/2018
-4.4997101,37.90957946,0,7/21/2018
-4.55353614,29.79670749,0,10/15/2018
-8.94736472,33.33543524,0,11/27/2018
-8.81253272,31.74273101,0,1/3/2018
-2.39325968,32.11498693,0,1/7/2018
-5.28990648,32.99183806,0,8/21/2018
-5.0269793,38.37910403,2,3/8/2018
-8.19488753,31.52054457,0,10/24/2018
-4.43947495,37.96062675,0,1/21/2018
-6.586296000000001,38.83444554,2,9/25/2018
-3.24377909,37.28198652,0,1/30/2018
-2.70647797,32.55055272,2,2/14/2018
-2.62916543,30.64111978,0,11/30/2018
-7.3057633,39.33145642,0,3/10/2018
-4.4397349,38.34322116,0,4/1/2018
-11.31393497,36.956749,1,8/25/2018
-6.32046905,35.49453649,2,5/19/2018
-9.33370599,34.55781011,0,6/23/2018
-11.0306941,34.63834471,0,6/28/2018
-2e-08,0.0,0,12/23/2018
-8.88703759,34.76443407,0,6/28/2018
-4.13797711,37.94935597,2,7/18/2018
-3.17541348,37.65721136,0,7/9/2018
-3.30397941,30.79129764,0,3/13/2018
-9.42666328,33.93599382,0,10/31/2018
-7.704644,36.95313867,0,12/6/2018
-6.81104914,36.64223611,0,8/21/2018
-4.72369549,35.8405649,0,7/10/2018
-6.8990694,39.48119249,2,11/23/2018
-9.1976657,34.56920408,0,12/3/2018
-10.57078355,39.73123647,0,11/29/2018
-1.84033892,31.56057453,0,11/8/2018
-1.8043746999999999,31.59957049,2,10/26/2018
-6.34104276,37.33494044,2,9/17/2018
-3.85305543,33.32081645,0,4/7/2018
-9.25156509,35.14476598,0,4/28/2018
-10.37724678,39.60244628,2,6/26/2018
-9.48561959,34.32610249,0,11/2/2018
-9.77566731,39.60214664,2,1/31/2018
-7.67911951,36.96998785,0,4/8/2018
-3.24229986,36.57408437,0,9/12/2018
-4.49287625,37.97083195,0,6/20/2018
-3.36623564,34.02397055,0,6/1/2018
-5.64909392,35.40082696,0,3/31/2018
-9.31627209,34.73525583,0,8/17/2018
-6.42024571,37.26652142,0,11/25/2018
-8.72513105,36.7128348,0,1/8/2018
-7.56822546,37.00653532,0,7/4/2018
-11.22143921,36.27360392,0,4/29/2018
-5.14202595,38.72080361,0,1/31/2018
-11.18479486,36.35097128,0,7/15/2018
-11.40069026,36.42998105,0,12/27/2018
-3.35193123,36.91384584,0,11/4/2018
-8.09810867,35.44422404,0,3/25/2018
-3.59423675,30.70660024,0,6/18/2018
-3.18672588,33.42239263,0,5/1/2018
-10.82333964,37.76332226,2,9/11/2018
-6.74755862,37.31854879,0,6/2/2018
-6.2226016,36.07216632,0,9/1/2018
-8.88126585,34.98846047,0,7/27/2018
-2.64290776,32.94096019,0,12/2/2018
-9.15922269,34.76440436,0,9/6/2018
-8.79943142,36.35975272,0,8/24/2018
-7.64625497,31.55427702,2,11/6/2018
-6.44724353,38.356508000000005,0,10/18/2018
-4.8320513,38.38406939,0,10/1/2018
-7.32600808,39.11574727,0,5/28/2018
-3.62220757,33.62383242,2,7/4/2018
-7.15726095,35.78567942,0,3/14/2018
-4.90917499,39.11721927,0,9/5/2018
-1.51427556,31.56945129,2,6/21/2018
-3.44726012,35.66542621,0,8/7/2018
-10.48308729,35.8970402,0,7/1/2018
-2e-08,0.0,2,11/13/2018
-3.32170117,36.70942047,0,7/17/2018
-3.10646676,34.16156432,0,6/26/2018
-9.08942323,33.14339406,0,12/19/2018
-3.38160464,33.90956137,2,1/15/2018
-9.343305699999998,34.56536721,0,10/4/2018
-4.6745505,39.10253191,0,9/29/2018
-2.01169794,33.98046191,0,3/1/2018
-3.28507658,31.82664296,0,5/6/2018
-3.16989645,37.65117485,2,12/14/2018
-4.78561992,38.63549862,0,4/26/2018
-1.83466668,31.54021056,0,8/2/2018
-4.83662294,29.65868402,1,9/21/2018
-3.44376618,33.81628641,2,6/15/2018
-8.37034307,35.32970531,0,10/16/2018
-10.58856226,39.52661331,0,9/22/2018
-9.79680039,34.46320279,0,8/7/2018
-2.92139818,33.23022751,0,7/8/2018
-1.2065933,30.90894292,0,4/21/2018
-8.29782645,38.56622532,0,12/18/2018
-6.82062245,37.72214331,0,8/6/2018
-4.46220269,35.33946961,0,7/21/2018
-7.72312148,35.85880986,0,6/9/2018
-1.35543975,34.54634949,0,9/21/2018
-5.09621951,38.70251629999999,0,9/2/2018
-7.50717135,31.04928401,0,3/20/2018
-9.25590582,35.1827872,0,4/22/2018
-3.31398902,36.64041676,0,9/25/2018
-7.67494963,36.97098023,0,4/3/2018
-3.16392457,36.96262924,0,8/3/2018
-10.63311277,35.44786007,0,7/11/2018
-2.53431847,30.62363647,0,7/10/2018
-2.00142153,33.86999661,0,6/4/2018
-7.60805265,36.0997999,0,9/16/2018
-3.33096166,33.78815928,0,9/13/2018
-8.45154559,33.27119423,2,1/13/2018
-3.25360768,37.26374581,0,6/13/2018
-5.38534917,37.063492,2,10/29/2018
-3.38338865,37.42403583,0,3/23/2018
-9.25503394,35.17818647,0,1/24/2018
-8.83312044,35.04304103,0,6/17/2018
-1.07653747,31.66755498,2,12/30/2018
-6.60660366,38.3395868,0,8/9/2018
-6.89350813,35.39360884,0,8/26/2018
-4.05860578,35.28581567,0,4/30/2018
-8.96441796,33.23421775,0,1/23/2018
-4.07503903,33.23710225,0,8/25/2018
-10.88145414,35.24599985,0,1/8/2018
-4.21973837,33.20037978,0,10/26/2018
-1.92871238,34.649481,0,9/2/2018
-6.18248123,37.06123411,0,10/24/2018
-6.72606786,30.389126,0,12/26/2018
-9.07232112,34.62576632,0,9/20/2018
-2.72940766,33.61939737,2,12/22/2018
-6.48495661,35.970339700000004,0,4/13/2018
-4.83035309,32.07451488,0,7/29/2018
-5.77234818,35.00346155,2,1/11/2018
-8.57528706,32.03752392,0,2/10/2018
-11.11617022,37.31501851,2,11/14/2018
-4.62126941,35.77322989,2,1/24/2018
-10.99268969,35.61468793,0,7/17/2018
-10.29975348,34.72196052,0,7/11/2018
-9.21927169,34.74739383,0,3/2/2018
-3.95105075,33.14458163,2,12/7/2018
-4.4409077,38.33503378,0,10/15/2018
-3.32516047,36.65084228,0,6/17/2018
-9.16195429,34.66263872,0,8/29/2018
-3.39986809,31.49008327,0,1/3/2018
-10.8718735,39.60199437,2,2/14/2018
-11.39262529,36.94526249,0,6/2/2018
-5.01403269,32.0467378,0,11/30/2018
-3.18424502,37.12262198,0,5/11/2018
-9.23072412,33.95850105,0,7/7/2018
-7.76386905,39.1671076,0,8/19/2018
-9.49471993,33.99543648,0,9/8/2018
-3.80980288,33.43840533,2,4/8/2018
-4.68365392,30.0505103,0,3/18/2018
-2.80578533,33.24198224,2,3/7/2018
-3.7471862000000002,33.12417117,2,8/25/2018
-10.22353446,39.73304476,2,6/19/2018
-10.08956484,38.58987216,0,12/15/2018
-7.83300236,36.90573047,0,1/17/2018
-6.61051494,38.342417700000006,0,12/22/2018
-9.30715163,34.44273869,0,4/22/2018
-4.33389081,35.68290548,2,9/3/2018
-3.26529905,37.05732813,0,10/11/2018
-3.27259171,37.07398459,0,10/17/2018
-3.26334313,35.80474138,0,11/25/2018
-3.37297527,37.33746996,0,12/29/2018
-5.18109596,35.35815552,0,5/12/2018
-5.9110094,37.75428664,2,11/3/2018
-3.28044213,32.87746104,0,7/10/2018
-3.35876098,33.61237583,2,12/24/2018
-10.55372666,35.77537927,0,1/3/2018
-1.99054351,33.87060401,2,5/28/2018
-4.16450865,35.84093438,0,8/20/2018
-3.19646385,37.27481812,2,8/14/2018
-10.54015049,35.85870071,0,9/27/2018
-3.17995739,33.78006135,2,9/1/2018
-2.70377602,31.38982125,0,3/28/2018
-6.0642157,36.96077779,2,8/21/2018
-5.47689434,38.95267394,2,10/4/2018
-3.32647352,33.62153279,2,5/26/2018
-9.0279745,32.57573903,0,12/3/2018
-4.58934555,30.17753427,1,6/2/2018
-3.44303595,37.45376507,0,6/28/2018
-9.455335,33.907819700000005,0,10/17/2018
-3.08541224,34.17420822,0,3/5/2018
-3.18340856,33.1864488,0,8/20/2018
-4.2722359,33.657894899999995,2,8/5/2018
-2.12571166,33.57939819,0,1/11/2018
-5.62945232,35.70154922,2,2/14/2018
-3.53553087,35.36388275,0,9/30/2018
-3.18433661,37.19966397,0,1/10/2018
-8.84258932,34.47118394,0,4/16/2018
-3.27053503,37.57684067,0,11/6/2018
-6.77765542,38.86213402,2,11/18/2018
-10.67065294,39.33084833,0,8/31/2018
-4.66760222,30.07954905,0,12/10/2018
-5.17442213,32.35963428,2,5/24/2018
-5.83098834,34.96665794,2,8/20/2018
-3.37016788,36.7977615,0,1/31/2018
-3.25123584,36.91187258,0,11/25/2018
-6.57741868,39.02802526,0,11/16/2018
-3.43405428,31.56071293,0,10/17/2018
-3.47936909,37.58026793,0,9/10/2018
-2.73769303,31.3280455,0,10/7/2018
-3.57090906,33.47229026,0,11/29/2018
-11.0346739,39.1557686,0,3/24/2018
-1.00327683,31.77080812,2,2/26/2018
-10.6127728,36.81928267,2,12/2/2018
-10.561104499999999,35.86298725,2,10/27/2018
-8.9780681,34.63713297,0,5/30/2018
-2e-08,0.0,1,8/30/2018
-8.36710544,31.71777919,0,9/23/2018
-2.73119138,31.48818926,2,4/12/2018
-9.47130539,33.86733148,0,11/5/2018
-7.36183251,30.62428694,2,7/8/2018
-4.82058659,29.65680028,1,12/8/2018
-3.97056921,35.71653920000001,0,12/1/2018
-3.14732354,33.50747984,1,3/17/2018
-1.6061524999999999,31.51851747,0,7/5/2018
-2.55696091,32.24345692,0,5/10/2018
-3.40972579,37.51067447,0,4/15/2018
-4.14718762,35.43433777,0,9/8/2018
-6.90400571,38.18229824,2,8/21/2018
